entry_id,line_no,date,posted_ts,account,account_name,department,description,debit,credit,source_system,user
JE202500655,1,2025-10-10,2025-10-10 15:05:00,1000,Cash - Operating,G&A,Product sale - cash,60257.9,0.0,ERP,SYSTEM
JE202500655,2,2025-10-10,2025-10-10 15:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,60257.9,ERP,SYSTEM
JE202500666,1,2025-10-10,2025-10-10 15:50:00,1000,Cash - Operating,G&A,Product sale - cash,62165.42,0.0,ERP,mlopez
JE202500666,2,2025-10-10,2025-10-10 15:50:00,4000,Product Revenue,Sales,Product sale - cash,0.0,62165.42,ERP,mlopez
JE202500680,1,2025-10-10,2025-10-10 12:45:00,1000,Cash - Operating,G&A,Service revenue,41705.32,0.0,ERP,jchen
JE202500680,2,2025-10-10,2025-10-10 12:45:00,4100,Service Revenue,Sales,Service revenue,0.0,41705.32,ERP,jchen
JE202500707,1,2025-10-10,2025-10-10 16:50:00,1200,Inventory,G&A,Inventory purchase - paid,117636.74,0.0,ERP,jchen
JE202500707,2,2025-10-10,2025-10-10 16:50:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,117636.74,ERP,jchen
JE202500665,1,2025-10-13,2025-10-13 16:20:00,1000,Cash - Operating,G&A,Product sale - cash,53587.78,0.0,ERP,SYSTEM
JE202500665,2,2025-10-13,2025-10-13 16:20:00,4000,Product Revenue,Sales,Product sale - cash,0.0,53587.78,ERP,SYSTEM
JE202500670,1,2025-10-13,2025-10-13 12:50:00,1100,Accounts Receivable,G&A,Product sale - on account,87194.53,0.0,ERP,dwright
JE202500670,2,2025-10-13,2025-10-13 12:50:00,4000,Product Revenue,Sales,Product sale - on account,0.0,87194.53,ERP,dwright
JE202500685,1,2025-10-13,2025-10-13 14:45:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,9986.97,0.0,ERP,mlopez
JE202500685,2,2025-10-13,2025-10-13 14:45:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,9986.97,ERP,mlopez
JE202500695,1,2025-10-13,2025-10-13 10:50:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,70429.51,0.0,ERP,dwright
JE202500695,2,2025-10-13,2025-10-13 10:50:00,1200,Inventory,G&A,COGS - inventory relief,0.0,70429.51,ERP,dwright
JE202500662,1,2025-10-14,2025-10-14 15:40:00,1000,Cash - Operating,G&A,Product sale - cash,68814.22,0.0,ERP,dwright
JE202500662,2,2025-10-14,2025-10-14 15:40:00,4000,Product Revenue,Sales,Product sale - cash,0.0,68814.22,ERP,dwright
JE202500673,1,2025-10-14,2025-10-14 09:50:00,1000,Cash - Operating,G&A,Product sale - cash,47525.85,0.0,ERP,dwright
JE202500673,2,2025-10-14,2025-10-14 09:50:00,4000,Product Revenue,Sales,Product sale - cash,0.0,47525.85,ERP,dwright
JE202500702,1,2025-10-14,2025-10-14 08:50:00,1200,Inventory,G&A,Inventory purchase - on account,70065.91,0.0,ERP,SYSTEM
JE202500702,2,2025-10-14,2025-10-14 08:50:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,70065.91,ERP,SYSTEM
JE202500717,1,2025-10-14,2025-10-14 17:50:00,6300,Software & IT,G&A,Software & IT expense,12523.32,0.0,ERP,mlopez
JE202500717,2,2025-10-14,2025-10-14 17:50:00,1000,Cash - Operating,G&A,Software & IT expense,0.0,12523.32,ERP,mlopez
JE202500722,1,2025-10-14,2025-10-14 08:50:00,6500,Professional Fees,G&A,Professional Fees expense,16358.92,0.0,ERP,jchen
JE202500722,2,2025-10-14,2025-10-14 08:50:00,1000,Cash - Operating,G&A,Professional Fees expense,0.0,16358.92,ERP,jchen
JE202500700,1,2025-10-15,2025-10-15 15:45:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,53565.23,0.0,ERP,jchen
JE202500700,2,2025-10-15,2025-10-15 15:45:00,1200,Inventory,G&A,COGS - inventory relief,0.0,53565.23,ERP,jchen
JE202500701,1,2025-10-15,2025-10-15 13:05:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,77319.5,0.0,ERP,kkim
JE202500701,2,2025-10-15,2025-10-15 13:05:00,1200,Inventory,G&A,COGS - inventory relief,0.0,77319.5,ERP,kkim
JE202500675,1,2025-10-16,2025-10-16 11:15:00,1100,Accounts Receivable,G&A,Product sale - on account,61380.21,0.0,ERP,SYSTEM
JE202500675,2,2025-10-16,2025-10-16 11:15:00,4000,Product Revenue,Sales,Product sale - on account,0.0,61380.21,ERP,SYSTEM
JE202500686,1,2025-10-16,2025-10-16 14:10:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,17402.32,0.0,ERP,jchen
JE202500686,2,2025-10-16,2025-10-16 14:10:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,17402.32,ERP,jchen
JE202500688,1,2025-10-16,2025-10-16 17:45:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,79407.5,0.0,ERP,spatel
JE202500688,2,2025-10-16,2025-10-16 17:45:00,1200,Inventory,G&A,COGS - inventory relief,0.0,79407.5,ERP,spatel
JE202500697,1,2025-10-16,2025-10-16 10:05:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,62518.67,0.0,ERP,SYSTEM
JE202500697,2,2025-10-16,2025-10-16 10:05:00,1200,Inventory,G&A,COGS - inventory relief,0.0,62518.67,ERP,SYSTEM
JE202500721,1,2025-10-16,2025-10-16 17:40:00,6400,Travel & Entertainment,Sales,Travel & Entertainment expense,6013.86,0.0,ERP,afarrell
JE202500721,2,2025-10-16,2025-10-16 17:40:00,1000,Cash - Operating,G&A,Travel & Entertainment expense,0.0,6013.86,ERP,afarrell
JE202500692,1,2025-10-17,2025-10-17 17:15:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,77768.27,0.0,ERP,afarrell
JE202500692,2,2025-10-17,2025-10-17 17:15:00,1200,Inventory,G&A,COGS - inventory relief,0.0,77768.27,ERP,afarrell
JE202500693,1,2025-10-17,2025-10-17 16:05:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,77952.13,0.0,ERP,kkim
JE202500693,2,2025-10-17,2025-10-17 16:05:00,1200,Inventory,G&A,COGS - inventory relief,0.0,77952.13,ERP,kkim
JE202500689,1,2025-10-20,2025-10-20 08:10:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,67946.57,0.0,ERP,kkim
JE202500689,2,2025-10-20,2025-10-20 08:10:00,1200,Inventory,G&A,COGS - inventory relief,0.0,67946.57,ERP,kkim
JE202500703,1,2025-10-20,2025-10-20 17:20:00,1200,Inventory,G&A,Inventory purchase - on account,69417.43,0.0,ERP,dwright
JE202500703,2,2025-10-20,2025-10-20 17:20:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,69417.43,ERP,dwright
JE202500705,1,2025-10-20,2025-10-20 17:45:00,1200,Inventory,G&A,Inventory purchase - on account,111006.32,0.0,ERP,mlopez
JE202500705,2,2025-10-20,2025-10-20 17:45:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,111006.32,ERP,mlopez
JE202500691,1,2025-10-21,2025-10-21 13:00:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,47005.03,0.0,ERP,afarrell
JE202500691,2,2025-10-21,2025-10-21 13:00:00,1200,Inventory,G&A,COGS - inventory relief,0.0,47005.03,ERP,afarrell
JE202500696,1,2025-10-21,2025-10-21 10:50:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,46669.88,0.0,ERP,SYSTEM
JE202500696,2,2025-10-21,2025-10-21 10:50:00,1200,Inventory,G&A,COGS - inventory relief,0.0,46669.88,ERP,SYSTEM
JE202500699,1,2025-10-21,2025-10-21 14:40:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,63957.11,0.0,ERP,SYSTEM
JE202500699,2,2025-10-21,2025-10-21 14:40:00,1200,Inventory,G&A,COGS - inventory relief,0.0,63957.11,ERP,SYSTEM
JE202500657,1,2025-10-22,2025-10-22 14:50:00,1000,Cash - Operating,G&A,Product sale - cash,53125.89,0.0,ERP,jchen
JE202500657,2,2025-10-22,2025-10-22 14:50:00,4000,Product Revenue,Sales,Product sale - cash,0.0,53125.89,ERP,jchen
JE202500664,1,2025-10-22,2025-10-22 08:15:00,1000,Cash - Operating,G&A,Product sale - cash,56711.62,0.0,ERP,mlopez
JE202500664,2,2025-10-22,2025-10-22 08:15:00,4000,Product Revenue,Sales,Product sale - cash,0.0,56711.62,ERP,mlopez
JE202500671,1,2025-10-22,2025-10-22 09:00:00,1000,Cash - Operating,G&A,Product sale - cash,97458.69,0.0,ERP,jchen
JE202500671,2,2025-10-22,2025-10-22 09:00:00,4000,Product Revenue,Sales,Product sale - cash,0.0,97458.69,ERP,jchen
JE202500704,1,2025-10-22,2025-10-22 15:30:00,1200,Inventory,G&A,Inventory purchase - paid,75818.19,0.0,ERP,jchen
JE202500704,2,2025-10-22,2025-10-22 15:30:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,75818.19,ERP,jchen
JE202500706,1,2025-10-22,2025-10-22 11:00:00,1200,Inventory,G&A,Inventory purchase - paid,103918.43,0.0,ERP,SYSTEM
JE202500706,2,2025-10-22,2025-10-22 11:00:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,103918.43,ERP,SYSTEM
JE202500719,1,2025-10-22,2025-10-22 13:10:00,6400,Travel & Entertainment,Sales,Travel & Entertainment expense,7307.47,0.0,ERP,afarrell
JE202500719,2,2025-10-22,2025-10-22 13:10:00,1000,Cash - Operating,G&A,Travel & Entertainment expense,0.0,7307.47,ERP,afarrell
JE202500726,1,2025-10-22,2025-10-22 16:15:00,6900,Other Operating Expense,G&A,Other Operating Expense expense,14390.13,0.0,ERP,afarrell
JE202500726,2,2025-10-22,2025-10-22 16:15:00,1000,Cash - Operating,G&A,Other Operating Expense expense,0.0,14390.13,ERP,afarrell
JE202500718,1,2025-10-23,2025-10-23 16:15:00,6300,Software & IT,G&A,Software & IT expense,13763.22,0.0,ERP,spatel
JE202500718,2,2025-10-23,2025-10-23 16:15:00,1000,Cash - Operating,G&A,Software & IT expense,0.0,13763.22,ERP,spatel
JE202500885,1,2025-10-23,2025-10-23 12:20:00,6900,Other Operating Expense,G&A,Consulting services,100000.0,0.0,ERP,spatel
JE202500885,2,2025-10-23,2025-10-23 12:20:00,1000,Cash - Operating,G&A,Consulting services,0.0,100000.0,ERP,spatel
JE202500684,1,2025-10-24,2025-10-24 09:30:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,11236.52,0.0,ERP,SYSTEM
JE202500684,2,2025-10-24,2025-10-24 09:30:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,11236.52,ERP,SYSTEM
JE202500678,1,2025-10-27,2025-10-27 17:45:00,1000,Cash - Operating,G&A,Service revenue,57261.77,0.0,ERP,spatel
JE202500678,2,2025-10-27,2025-10-27 17:45:00,4100,Service Revenue,Sales,Service revenue,0.0,57261.77,ERP,spatel
JE202500708,1,2025-10-27,2025-10-27 14:05:00,6000,Salaries & Wages,G&A,Payroll run,143072.66,0.0,ERP,SYSTEM
JE202500708,2,2025-10-27,2025-10-27 14:05:00,1000,Cash - Operating,G&A,Payroll run,0.0,143072.66,ERP,SYSTEM
JE202500711,1,2025-10-27,2025-10-27 17:05:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,98278.37,0.0,ERP,SYSTEM
JE202500711,2,2025-10-27,2025-10-27 17:05:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,98278.37,ERP,SYSTEM
JE202500724,1,2025-10-27,2025-10-27 08:20:00,6600,Depreciation,Operations,Monthly depreciation,13572.18,0.0,ERP,SYSTEM
JE202500724,2,2025-10-27,2025-10-27 08:20:00,1200,Inventory,G&A,Monthly depreciation,0.0,13572.18,ERP,SYSTEM
JE202500659,1,2025-10-28,2025-10-28 10:05:00,1000,Cash - Operating,G&A,Product sale - cash,54312.08,0.0,ERP,afarrell
JE202500659,2,2025-10-28,2025-10-28 10:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,54312.08,ERP,afarrell
JE202500681,1,2025-10-28,2025-10-28 08:20:00,1000,Cash - Operating,G&A,Service revenue,54023.45,0.0,ERP,mlopez
JE202500681,2,2025-10-28,2025-10-28 08:20:00,4100,Service Revenue,Sales,Service revenue,0.0,54023.45,ERP,mlopez
JE202500682,1,2025-10-28,2025-10-28 08:00:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,13542.68,0.0,ERP,SYSTEM
JE202500682,2,2025-10-28,2025-10-28 08:00:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,13542.68,ERP,SYSTEM
JE202500667,1,2025-10-29,2025-10-29 15:30:00,1100,Accounts Receivable,G&A,Product sale - on account,92051.47,0.0,ERP,spatel
JE202500667,2,2025-10-29,2025-10-29 15:30:00,4000,Product Revenue,Sales,Product sale - on account,0.0,92051.47,ERP,spatel
JE202500674,1,2025-10-29,2025-10-29 09:50:00,1100,Accounts Receivable,G&A,Product sale - on account,68277.89,0.0,ERP,jchen
JE202500674,2,2025-10-29,2025-10-29 09:50:00,4000,Product Revenue,Sales,Product sale - on account,0.0,68277.89,ERP,jchen
JE202500690,1,2025-10-29,2025-10-29 14:45:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,79757.98,0.0,ERP,jchen
JE202500690,2,2025-10-29,2025-10-29 14:45:00,1200,Inventory,G&A,COGS - inventory relief,0.0,79757.98,ERP,jchen
JE202500715,1,2025-10-29,2025-10-29 13:50:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,18775.74,0.0,ERP,kkim
JE202500715,2,2025-10-29,2025-10-29 13:50:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,18775.74,ERP,kkim
JE202500668,1,2025-10-30,2025-10-30 14:00:00,1000,Cash - Operating,G&A,Product sale - cash,95097.49,0.0,ERP,afarrell
JE202500668,2,2025-10-30,2025-10-30 14:00:00,4000,Product Revenue,Sales,Product sale - cash,0.0,95097.49,ERP,afarrell
JE202500713,1,2025-10-30,2025-10-30 14:45:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,19372.67,0.0,ERP,dwright
JE202500713,2,2025-10-30,2025-10-30 14:45:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,19372.67,ERP,dwright
JE202500897,1,2025-10-30,2025-10-30 08:00:00,6100,Marketing & Advertising,Marketing,Large vendor invoice,263817.98,0.0,ERP,afarrell
JE202500897,2,2025-10-30,2025-10-30 08:00:00,1000,Cash - Operating,G&A,Large vendor invoice,0.0,263817.98,ERP,afarrell
JE202500656,1,2025-10-31,2025-10-31 17:05:00,1000,Cash - Operating,G&A,Product sale - cash,76626.36,0.0,ERP,spatel
JE202500656,2,2025-10-31,2025-10-31 17:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,76626.36,ERP,spatel
JE202500663,1,2025-10-31,2025-10-31 08:30:00,1100,Accounts Receivable,G&A,Product sale - on account,84079.7,0.0,ERP,dwright
JE202500663,2,2025-10-31,2025-10-31 08:30:00,4000,Product Revenue,Sales,Product sale - on account,0.0,84079.7,ERP,dwright
JE202500687,1,2025-10-31,2025-10-31 10:05:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,72344.7,0.0,ERP,kkim
JE202500687,2,2025-10-31,2025-10-31 10:05:00,1200,Inventory,G&A,COGS - inventory relief,0.0,72344.7,ERP,kkim
JE202500712,1,2025-10-31,2025-10-31 16:10:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,79274.21,0.0,ERP,kkim
JE202500712,2,2025-10-31,2025-10-31 16:10:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,79274.21,ERP,kkim
JE202500779,1,2025-11-03,2025-11-03 12:30:00,1200,Inventory,G&A,Inventory purchase - paid,89225.28,0.0,ERP,afarrell
JE202500779,2,2025-11-03,2025-11-03 12:30:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,89225.28,ERP,afarrell
JE202500786,1,2025-11-03,2025-11-03 16:20:00,6000,Salaries & Wages,G&A,Payroll run,84759.51,0.0,ERP,SYSTEM
JE202500786,2,2025-11-03,2025-11-03 16:20:00,1000,Cash - Operating,G&A,Payroll run,0.0,84759.51,ERP,SYSTEM
JE202500793,1,2025-11-03,2025-11-03 11:45:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,19747.07,0.0,ERP,dwright
JE202500793,2,2025-11-03,2025-11-03 11:45:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,19747.07,ERP,dwright
JE202500761,1,2025-11-04,2025-11-04 11:45:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,19991.88,0.0,ERP,mlopez
JE202500761,2,2025-11-04,2025-11-04 11:45:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,19991.88,ERP,mlopez
JE202500797,1,2025-11-04,2025-11-04 08:15:00,6400,Travel & Entertainment,Sales,Travel & Entertainment expense,7259.03,0.0,ERP,dwright
JE202500797,2,2025-11-04,2025-11-04 08:15:00,1000,Cash - Operating,G&A,Travel & Entertainment expense,0.0,7259.03,ERP,dwright
JE202500733,1,2025-11-05,2025-11-05 10:20:00,1000,Cash - Operating,G&A,Product sale - cash,77671.54,0.0,ERP,kkim
JE202500733,2,2025-11-05,2025-11-05 10:20:00,4000,Product Revenue,Sales,Product sale - cash,0.0,77671.54,ERP,kkim
JE202500767,1,2025-11-05,2025-11-05 13:45:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,89471.37,0.0,ERP,kkim
JE202500767,2,2025-11-05,2025-11-05 13:45:00,1200,Inventory,G&A,COGS - inventory relief,0.0,89471.37,ERP,kkim
JE202500800,1,2025-11-05,2025-11-05 17:50:00,6500,Professional Fees,G&A,Professional Fees expense,9023.66,0.0,ERP,SYSTEM
JE202500800,2,2025-11-05,2025-11-05 17:50:00,1000,Cash - Operating,G&A,Professional Fees expense,0.0,9023.66,ERP,SYSTEM
JE202500732,1,2025-11-06,2025-11-06 16:05:00,1000,Cash - Operating,G&A,Product sale - cash,58341.02,0.0,ERP,kkim
JE202500732,2,2025-11-06,2025-11-06 16:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,58341.02,ERP,kkim
JE202500736,1,2025-11-06,2025-11-06 16:05:00,1100,Accounts Receivable,G&A,Product sale - on account,76039.65,0.0,ERP,spatel
JE202500736,2,2025-11-06,2025-11-06 16:05:00,4000,Product Revenue,Sales,Product sale - on account,0.0,76039.65,ERP,spatel
JE202500753,1,2025-11-06,2025-11-06 16:15:00,1000,Cash - Operating,G&A,Service revenue,63387.97,0.0,ERP,spatel
JE202500753,2,2025-11-06,2025-11-06 16:15:00,4100,Service Revenue,Sales,Service revenue,0.0,63387.97,ERP,spatel
JE202500777,1,2025-11-06,2025-11-06 16:10:00,1200,Inventory,G&A,Inventory purchase - paid,138364.68,0.0,ERP,spatel
JE202500777,2,2025-11-06,2025-11-06 16:10:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,138364.68,ERP,spatel
JE202500787,1,2025-11-06,2025-11-06 13:05:00,6000,Salaries & Wages,G&A,Payroll run,78780.96,0.0,ERP,SYSTEM
JE202500787,2,2025-11-06,2025-11-06 13:05:00,1000,Cash - Operating,G&A,Payroll run,0.0,78780.96,ERP,SYSTEM
JE202500795,1,2025-11-06,2025-11-06 17:50:00,6300,Software & IT,G&A,Software & IT expense,20461.27,0.0,ERP,mlopez
JE202500795,2,2025-11-06,2025-11-06 17:50:00,1000,Cash - Operating,G&A,Software & IT expense,0.0,20461.27,ERP,mlopez
JE202500731,1,2025-11-07,2025-11-07 12:45:00,1000,Cash - Operating,G&A,Product sale - cash,89153.48,0.0,ERP,afarrell
JE202500731,2,2025-11-07,2025-11-07 12:45:00,4000,Product Revenue,Sales,Product sale - cash,0.0,89153.48,ERP,afarrell
JE202500735,1,2025-11-10,2025-11-10 15:50:00,1000,Cash - Operating,G&A,Product sale - cash,80757.65,0.0,ERP,SYSTEM
JE202500735,2,2025-11-10,2025-11-10 15:50:00,4000,Product Revenue,Sales,Product sale - cash,0.0,80757.65,ERP,SYSTEM
JE202500743,1,2025-11-10,2025-11-10 11:30:00,1000,Cash - Operating,G&A,Product sale - cash,74021.45,0.0,ERP,jchen
JE202500743,2,2025-11-10,2025-11-10 11:30:00,4000,Product Revenue,Sales,Product sale - cash,0.0,74021.45,ERP,jchen
JE202500752,1,2025-11-10,2025-11-10 17:05:00,1000,Cash - Operating,G&A,Product sale - cash,63720.4,0.0,ERP,kkim
JE202500752,2,2025-11-10,2025-11-10 17:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,63720.4,ERP,kkim
JE202500757,1,2025-11-10,2025-11-10 11:30:00,1000,Cash - Operating,G&A,Service revenue,68422.21,0.0,ERP,spatel
JE202500757,2,2025-11-10,2025-11-10 11:30:00,4100,Service Revenue,Sales,Service revenue,0.0,68422.21,ERP,spatel
JE202500764,1,2025-11-10,2025-11-10 17:10:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,79494.77,0.0,ERP,dwright
JE202500764,2,2025-11-10,2025-11-10 17:10:00,1200,Inventory,G&A,COGS - inventory relief,0.0,79494.77,ERP,dwright
JE202500775,1,2025-11-10,2025-11-10 10:45:00,1200,Inventory,G&A,Inventory purchase - on account,122353.14,0.0,ERP,jchen
JE202500775,2,2025-11-10,2025-11-10 10:45:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,122353.14,ERP,jchen
JE202500734,1,2025-11-11,2025-11-11 17:00:00,1100,Accounts Receivable,G&A,Product sale - on account,50651.32,0.0,ERP,afarrell
JE202500734,2,2025-11-11,2025-11-11 17:00:00,4000,Product Revenue,Sales,Product sale - on account,0.0,50651.32,ERP,afarrell
JE202500747,1,2025-11-11,2025-11-11 08:05:00,1000,Cash - Operating,G&A,Product sale - cash,49804.73,0.0,ERP,spatel
JE202500747,2,2025-11-11,2025-11-11 08:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,49804.73,ERP,spatel
JE202500749,1,2025-11-11,2025-11-11 08:40:00,1100,Accounts Receivable,G&A,Product sale - on account,69714.35,0.0,ERP,dwright
JE202500749,2,2025-11-11,2025-11-11 08:40:00,4000,Product Revenue,Sales,Product sale - on account,0.0,69714.35,ERP,dwright
JE202500763,1,2025-11-11,2025-11-11 15:45:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,92146.83,0.0,ERP,mlopez
JE202500763,2,2025-11-11,2025-11-11 15:45:00,1200,Inventory,G&A,COGS - inventory relief,0.0,92146.83,ERP,mlopez
JE202500788,1,2025-11-11,2025-11-11 09:45:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,60310.33,0.0,ERP,afarrell
JE202500788,2,2025-11-11,2025-11-11 09:45:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,60310.33,ERP,afarrell
JE202500730,1,2025-11-12,2025-11-12 17:50:00,1100,Accounts Receivable,G&A,Product sale - on account,85670.36,0.0,ERP,spatel
JE202500730,2,2025-11-12,2025-11-12 17:50:00,4000,Product Revenue,Sales,Product sale - on account,0.0,85670.36,ERP,spatel
JE202500738,1,2025-11-12,2025-11-12 12:15:00,1100,Accounts Receivable,G&A,Product sale - on account,65919.37,0.0,ERP,dwright
JE202500738,2,2025-11-12,2025-11-12 12:15:00,4000,Product Revenue,Sales,Product sale - on account,0.0,65919.37,ERP,dwright
JE202500741,1,2025-11-13,2025-11-13 09:40:00,1000,Cash - Operating,G&A,Product sale - cash,94880.82,0.0,ERP,afarrell
JE202500741,2,2025-11-13,2025-11-13 09:40:00,4000,Product Revenue,Sales,Product sale - cash,0.0,94880.82,ERP,afarrell
JE202500802,1,2025-11-14,2025-11-14 11:45:00,6600,Depreciation,Operations,Monthly depreciation,27233.29,0.0,ERP,SYSTEM
JE202500802,2,2025-11-14,2025-11-14 11:45:00,1200,Inventory,G&A,Monthly depreciation,0.0,27233.29,ERP,SYSTEM
JE202500727,1,2025-11-17,2025-11-17 12:00:00,1100,Accounts Receivable,G&A,Product sale - on account,68900.52,0.0,ERP,kkim
JE202500727,2,2025-11-17,2025-11-17 12:00:00,4000,Product Revenue,Sales,Product sale - on account,0.0,68900.52,ERP,kkim
JE202500742,1,2025-11-17,2025-11-17 13:50:00,1100,Accounts Receivable,G&A,Product sale - on account,49854.56,0.0,ERP,kkim
JE202500742,2,2025-11-17,2025-11-17 13:50:00,4000,Product Revenue,Sales,Product sale - on account,0.0,49854.56,ERP,kkim
JE202500776,1,2025-11-17,2025-11-17 08:15:00,1200,Inventory,G&A,Inventory purchase - on account,100686.3,0.0,ERP,SYSTEM
JE202500776,2,2025-11-17,2025-11-17 08:15:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,100686.3,ERP,SYSTEM
JE202500784,1,2025-11-17,2025-11-17 14:30:00,6000,Salaries & Wages,G&A,Payroll run,83447.43,0.0,ERP,SYSTEM
JE202500784,2,2025-11-17,2025-11-17 14:30:00,1000,Cash - Operating,G&A,Payroll run,0.0,83447.43,ERP,SYSTEM
JE202500792,1,2025-11-17,2025-11-17 14:00:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,20192.1,0.0,ERP,afarrell
JE202500792,2,2025-11-17,2025-11-17 14:00:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,20192.1,ERP,afarrell
JE202500737,1,2025-11-18,2025-11-18 14:05:00,1000,Cash - Operating,G&A,Product sale - cash,70314.9,0.0,ERP,spatel
JE202500737,2,2025-11-18,2025-11-18 14:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,70314.9,ERP,spatel
JE202500739,1,2025-11-18,2025-11-18 08:05:00,1100,Accounts Receivable,G&A,Product sale - on account,76306.57,0.0,ERP,kkim
JE202500739,2,2025-11-18,2025-11-18 08:05:00,4000,Product Revenue,Sales,Product sale - on account,0.0,76306.57,ERP,kkim
JE202500760,1,2025-11-18,2025-11-18 15:50:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,23058.05,0.0,ERP,jchen
JE202500760,2,2025-11-18,2025-11-18 15:50:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,23058.05,ERP,jchen
JE202500773,1,2025-11-18,2025-11-18 12:50:00,1200,Inventory,G&A,Inventory purchase - on account,88835.12,0.0,ERP,dwright
JE202500773,2,2025-11-18,2025-11-18 12:50:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,88835.12,ERP,dwright
JE202500748,1,2025-11-19,2025-11-19 11:20:00,1000,Cash - Operating,G&A,Product sale - cash,77749.23,0.0,ERP,kkim
JE202500748,2,2025-11-19,2025-11-19 11:20:00,4000,Product Revenue,Sales,Product sale - cash,0.0,77749.23,ERP,kkim
JE202500756,1,2025-11-19,2025-11-19 17:40:00,1000,Cash - Operating,G&A,Service revenue,35940.19,0.0,ERP,dwright
JE202500756,2,2025-11-19,2025-11-19 17:40:00,4100,Service Revenue,Sales,Service revenue,0.0,35940.19,ERP,dwright
JE202500789,1,2025-11-19,2025-11-19 10:40:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,62339.17,0.0,ERP,jchen
JE202500789,2,2025-11-19,2025-11-19 10:40:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,62339.17,ERP,jchen
JE202500790,1,2025-11-19,2025-11-19 17:10:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,48609.05,0.0,ERP,spatel
JE202500790,2,2025-11-19,2025-11-19 17:10:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,48609.05,ERP,spatel
JE202500791,1,2025-11-19,2025-11-19 10:00:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,16305.77,0.0,ERP,spatel
